,pmcid,doi,pub_affiliation,pub_author_list,pub_country,pub_issn,pub_journal_issue,pub_journal_title,pub_journal_title_abbr,pub_pmid,pub_date,pub_title,pub_year,pub_project_number,proj_application_id,proj_activity,proj_administering_ic,proj_application_type,proj_arra_funded,proj_award_notice_date,proj_budget_start,proj_budget_end,proj_core_project_num,proj_ed_inst_type,proj_foa_number,proj_full_project_num,proj_subproject_id,proj_funding_ics,proj_fy,proj_ic_name,proj_nih_spending_cats,proj_org_city,proj_org_country,proj_org_dept,proj_org_fips,proj_org_name,proj_org_state,proj_phr,proj_pi_names,proj_program_officer_name,proj_project_start,proj_project_end,proj_project_terms,proj_project_title,proj_serial_number,proj_study_section,proj_study_section_name,proj_support_year,proj_total_cost,proj_total_cost_sub_project,proj_funding_mechanism,proj_direct_cost_amt,proj_indirect_cost_amt,proj_org_ipf_code,proj_opportunity number
623,4091408,10.7554/eLife.02137,"Instituto Gulbenkian de Ci�ncia, Oeiras, Portugal.","Bodor, Dani L; Mata, Jo�o F; Sergeev, Mikhail; David, Ana Filipa; Salimian, Kevan J; Panchenko, Tanya; Cleveland, Don W; Black, Ben E; Shah, Jagesh V; Jansen, Lars Et",England,2050-084X,,eLife,Elife,25027692,2014 Jul 15,The quantitative architecture of centromeric chromatin.,2014.0,T32GM008275,8106151.0,T32,GM,5.0,N,06/27/2011,07/01/2011,06/30/2012,T32GM008275,SCHOOLS OF DENTISTRY/ORAL HYGN,PA-06-468,5T32GM008275-23,0.0,NIGMS:309264\,2011.0,NATIONAL INSTITUTE OF GENERAL MEDICAL SCIENCES,HIV/AIDS,PHILADELPHIA,UNITED STATES,BIOCHEMISTRY,US,UNIVERSITY OF PENNSYLVANIA,PA,0,"LEWIS, MITCHELL;","FLICKER, PAULA F.",09/30/1988,06/30/2014,structural biology;Training Programs,Structural biology training program,8275.0,ZGM1,Special Emphasis Panel,23.0,309264.0,,"Training, Institutional",,,,0
624,4091408,10.7554/eLife.02137,"Instituto Gulbenkian de Ci�ncia, Oeiras, Portugal.","Bodor, Dani L; Mata, Jo�o F; Sergeev, Mikhail; David, Ana Filipa; Salimian, Kevan J; Panchenko, Tanya; Cleveland, Don W; Black, Ben E; Shah, Jagesh V; Jansen, Lars Et",England,2050-084X,,eLife,Elife,25027692,2014 Jul 15,The quantitative architecture of centromeric chromatin.,2014.0,T32GM008275,8290553.0,T32,GM,5.0,N,6/22/2012,7/1/2012,6/30/2013,T32GM008275,SCHOOLS OF MEDICINE,PA-06-468,5T32GM008275-24,0.0,NIGMS:312996\,2012.0,NATIONAL INSTITUTE OF GENERAL MEDICAL SCIENCES,HIV/AIDS; ,PHILADELPHIA,UNITED STATES,BIOCHEMISTRY,US,UNIVERSITY OF PENNSYLVANIA,PA,0,"WAND, A. JOSHUA;","FLICKER, PAULA F.",9/30/1988,6/30/2014,structural biology; Training Programs; ,Structural biology training program,8275.0,ZGM1,Special Emphasis Panel ,24.0,312996.0,,"TRAINING, INSTITUTIONAL",296016.0,16980.0,,0
625,4091408,10.7554/eLife.02137,"Instituto Gulbenkian de Ci�ncia, Oeiras, Portugal.","Bodor, Dani L; Mata, Jo�o F; Sergeev, Mikhail; David, Ana Filipa; Salimian, Kevan J; Panchenko, Tanya; Cleveland, Don W; Black, Ben E; Shah, Jagesh V; Jansen, Lars Et",England,2050-084X,,eLife,Elife,25027692,2014 Jul 15,The quantitative architecture of centromeric chromatin.,2014.0,T32GM008275,8496047.0,T32,GM,5.0,N,7/3/2013,7/1/2013,6/30/2014,T32GM008275,SCHOOLS OF MEDICINE,PA-06-468,5T32GM008275-25,0.0,NIGMS:275523\,2013.0,NATIONAL INSTITUTE OF GENERAL MEDICAL SCIENCES,HIV/AIDS; ,PHILADELPHIA,UNITED STATES,BIOCHEMISTRY,US,UNIVERSITY OF PENNSYLVANIA,PA,0,"WAND, A. JOSHUA;","FLICKER, PAULA F.",9/30/1988,6/30/2014,structural biology; Training Programs; ,Structural biology training program,8275.0,ZGM1,Special Emphasis Panel ,25.0,275523.0,,"TRAINING, INSTITUTIONAL",296016.0,16980.0,,0
626,4091408,10.7554/eLife.02137,"Instituto Gulbenkian de Ci�ncia, Oeiras, Portugal.","Bodor, Dani L; Mata, Jo�o F; Sergeev, Mikhail; David, Ana Filipa; Salimian, Kevan J; Panchenko, Tanya; Cleveland, Don W; Black, Ben E; Shah, Jagesh V; Jansen, Lars Et",England,2050-084X,,eLife,Elife,25027692,2014 Jul 15,The quantitative architecture of centromeric chromatin.,2014.0,T32GM008275,8550478.0,T32,GM,2.0,N,6/17/2014,7/1/2014,6/30/2015,T32GM008275,SCHOOLS OF MEDICINE,PA-11-184,2T32GM008275-26,0.0,NIGMS:361073\,2014.0,NATIONAL INSTITUTE OF GENERAL MEDICAL SCIENCES,0,PHILADELPHIA,UNITED STATES,BIOCHEMISTRY,US,UNIVERSITY OF PENNSYLVANIA,PA,PUBLIC HEALTH RELEVANCE: Basic research in structural biology and molecular biophysics provides the foundation upon which modern medicine rests. This training program in structural biology and molecular biophysics seeks to provide a creative and comprehensive environment for training the leaders of the future. It will do so by sustaining a rigorous program in these ares while providing a strong biomedical context. The emphasis on quantitative aspects of biology is both timely and necessary to maintain the strength of the United States' leadership in biomedical research.,"WAND, A. JOSHUA;","FLICKER, PAULA F",9/30/1988,6/30/2019,Biophysics; Molecular; structural biology; Training Programs; ,Structural biology & molecular biophysics training program,8275.0,TWD,Training and Workforce Development Subcommittee - D ,26.0,361073.0,,"TRAINING, INSTITUTIONAL",343808.0,17265.0,6463801.0,0
627,4091408,10.7554/eLife.02137,"Instituto Gulbenkian de Ci�ncia, Oeiras, Portugal.","Bodor, Dani L; Mata, Jo�o F; Sergeev, Mikhail; David, Ana Filipa; Salimian, Kevan J; Panchenko, Tanya; Cleveland, Don W; Black, Ben E; Shah, Jagesh V; Jansen, Lars Et",England,2050-084X,,eLife,Elife,25027692,2014 Jul 15,The quantitative architecture of centromeric chromatin.,2014.0,T32GM008275,8874225.0,T32,GM,5.0,N,5/14/2015,7/1/2015,6/30/2016,T32GM008275,SCHOOLS OF MEDICINE,PA-11-184,5T32GM008275-27,0.0,NIGMS:364909\,2015.0,NATIONAL INSTITUTE OF GENERAL MEDICAL SCIENCES,0,PHILADELPHIA,UNITED STATES,BIOCHEMISTRY,US,UNIVERSITY OF PENNSYLVANIA,PA,PUBLIC HEALTH RELEVANCE: Basic research in structural biology and molecular biophysics provides the foundation upon which modern medicine rests. This training program in structural biology and molecular biophysics seeks to provide a creative and comprehensive environment for training the leaders of the future. It will do so by sustaining a rigorous program in these ares while providing a strong biomedical context. The emphasis on quantitative aspects of biology is both timely and necessary to maintain the strength of the United States' leadership in biomedical research.,"WAND, A. JOSHUA;","FLICKER, PAULA F",9/30/1988,6/30/2019,Biophysics; Molecular; structural biology; Training Programs; ,Structural biology & molecular biophysics training program,8275.0,TWD,NIGMS Initial Review Group ,27.0,364909.0,,"TRAINING, INSTITUTIONAL",347360.0,17549.0,6463801.0,0
628,4091408,10.7554/eLife.02137,"Instituto Gulbenkian de Ci�ncia, Oeiras, Portugal.","Bodor, Dani L; Mata, Jo�o F; Sergeev, Mikhail; David, Ana Filipa; Salimian, Kevan J; Panchenko, Tanya; Cleveland, Don W; Black, Ben E; Shah, Jagesh V; Jansen, Lars Et",England,2050-084X,,eLife,Elife,25027692,2014 Jul 15,The quantitative architecture of centromeric chromatin.,2014.0,T32GM008275,9068213.0,T32,GM,5.0,N,08/01/2016,07/01/2016,06/30/2017,T32GM008275,SCHOOLS OF MEDICINE,PA-11-184,5T32GM008275-28,0.0,NIGMS:368849\,2016.0,NATIONAL INSTITUTE OF GENERAL MEDICAL SCIENCES,0,PHILADELPHIA,UNITED STATES,BIOCHEMISTRY,US,UNIVERSITY OF PENNSYLVANIA,PA,PUBLIC HEALTH RELEVANCE: Basic research in structural biology and molecular biophysics provides the foundation upon which modern medicine rests. This training program in structural biology and molecular biophysics seeks to provide a creative and comprehensive environment for training the leaders of the future. It will do so by sustaining a rigorous program in these ares while providing a strong biomedical context. The emphasis on quantitative aspects of biology is both timely and necessary to maintain the strength of the United States' leadership in biomedical research.,"WAND, A. JOSHUA;","FLICKER, PAULA F",09/30/1988,06/30/2019,Biophysics; Molecular; structural biology; Training Programs; ,Structural biology & molecular biophysics training program,8275.0,TWD,NIGMS Initial Review Group ,28.0,368849.0,,"TRAINING, INSTITUTIONAL",351008.0,17841.0,6463801.0,0
629,4091408,10.7554/eLife.02137,"Instituto Gulbenkian de Ci�ncia, Oeiras, Portugal.","Bodor, Dani L; Mata, Jo�o F; Sergeev, Mikhail; David, Ana Filipa; Salimian, Kevan J; Panchenko, Tanya; Cleveland, Don W; Black, Ben E; Shah, Jagesh V; Jansen, Lars Et",England,2050-084X,,eLife,Elife,25027692,2014 Jul 15,The quantitative architecture of centromeric chromatin.,2014.0,T32GM008275,9324225.0,T32,GM,5.0,N,05/20/2017,07/01/2017,06/30/2018,T32GM008275,SCHOOLS OF MEDICINE,PA-11-184,5T32GM008275-29,0.0,NIGMS:372892\,2017.0,NATIONAL INSTITUTE OF GENERAL MEDICAL SCIENCES,Health Disparities; ,PHILADELPHIA,UNITED STATES,BIOCHEMISTRY,US,UNIVERSITY OF PENNSYLVANIA,PA,PUBLIC HEALTH RELEVANCE: Basic research in structural biology and molecular biophysics provides the foundation upon which modern medicine rests. This training program in structural biology and molecular biophysics seeks to provide a creative and comprehensive environment for training the leaders of the future. It will do so by sustaining a rigorous program in these ares while providing a strong biomedical context. The emphasis on quantitative aspects of biology is both timely and necessary to maintain the strength of the United States' leadership in biomedical research.,"WAND, A. JOSHUA;","FLICKER, PAULA F",09/30/1988,06/30/2019,Biophysics; Molecular Biology; structural biology; Training Programs; ,Structural biology & molecular biophysics training program,8275.0,TWD,NIGMS Initial Review Group ,29.0,372892.0,,"TRAINING, INSTITUTIONAL",354752.0,18140.0,6463801.0,0
630,4091408,10.7554/eLife.02137,"Instituto Gulbenkian de Ci�ncia, Oeiras, Portugal.","Bodor, Dani L; Mata, Jo�o F; Sergeev, Mikhail; David, Ana Filipa; Salimian, Kevan J; Panchenko, Tanya; Cleveland, Don W; Black, Ben E; Shah, Jagesh V; Jansen, Lars Et",England,2050-084X,,eLife,Elife,25027692,2014 Jul 15,The quantitative architecture of centromeric chromatin.,2014.0,T32GM008275,9487758.0,T32,GM,5.0,N,06/13/2018,07/01/2018,12/31/2019,T32GM008275,SCHOOLS OF MEDICINE,PA-11-184,5T32GM008275-30,0.0,NIGMS:361214\,2018.0,NATIONAL INSTITUTE OF GENERAL MEDICAL SCIENCES,Health Disparities; Minority Health; ,PHILADELPHIA,UNITED STATES,BIOCHEMISTRY,US,UNIVERSITY OF PENNSYLVANIA,PA,PUBLIC HEALTH RELEVANCE: Basic research in structural biology and molecular biophysics provides the foundation upon which modern medicine rests. This training program in structural biology and molecular biophysics seeks to provide a creative and comprehensive environment for training the leaders of the future. It will do so by sustaining a rigorous program in these ares while providing a strong biomedical context. The emphasis on quantitative aspects of biology is both timely and necessary to maintain the strength of the United States' leadership in biomedical research.,"WAND, A. JOSHUA;","FLICKER, PAULA F",09/30/1988,12/31/2019,Biophysics; Molecular Biology; structural biology; Training Programs; ,Structural biology & molecular biophysics training program,8275.0,TWD,NIGMS Initial Review Group ,30.0,361214.0,,"TRAINING, INSTITUTIONAL",358592.0,18447.0,6463801.0,0
631,4091408,10.7554/eLife.02137,"Instituto Gulbenkian de Ci�ncia, Oeiras, Portugal.","Bodor, Dani L; Mata, Jo�o F; Sergeev, Mikhail; David, Ana Filipa; Salimian, Kevan J; Panchenko, Tanya; Cleveland, Don W; Black, Ben E; Shah, Jagesh V; Jansen, Lars Et",England,2050-084X,,eLife,Elife,25027692,2014 Jul 15,The quantitative architecture of centromeric chromatin.,2014.0,R01GM082989,7527621.0,R01,GM,1.0,0,2008-06-02T00:00:00,07/01/2008,06/30/2009,R01GM082989,SCHOOLS OF MEDICINE,PA-07-70,1R01GM082989-01A1,0.0,NIGMS:304776\,2008.0,NATIONAL INSTITUTE OF GENERAL MEDICAL SCIENCES,Genetics,PHILADELPHIA,UNITED STATES,BIOCHEMISTRY,US,UNIVERSITY OF PENNSYLVANIA,PA,0,"BLACK, BEN E.;","CARTER, ANTHONY D.",07/01/2008,06/30/2013,"2PP2A;Address;Affinity;Aneuploid;Aneuploidy;Anti-Oncogenes;Antioncogenes;Biochemical;Biochemical Pathway;Biophysics;Birth Defects;CENP-A;Cancer Genes;Cancer Staging;Cancer-Promoting Gene;Cell division;Cells;Cellular biology;Centromere;Chromatin;Chromatin Assembly;Chromatin Modeling;Chromosome Segregation;Chromosomes;Cis-Acting Locus;Cis-Acting Sequence;Complex;Congenital Abnormality;Congenital Anatomic Abnormality;Congenital Anatomical Abnormality;Congenital Defects;Congenital Deformity;Congenital Malformation;DNA;DNA Sequence;DNA, Satellite;Data;Defect;Deoxyribonucleic Acid;Deuterium;Diagnostic Neoplasm Staging;Elements;Emerogenes;Epigenetic;Epigenetic Change;Epigenetic Mechanism;Epigenetic Process;Eukaryota;Eukaryote;Eukaryotic Cell;Event;Foundations;Gametogenesis;Genes;Genes, Cancer Suppressor;Genes, Onco-Suppressor;Genetic;Genetic Alteration;Genetic Change;Genetic defect;Genetics, Human;Genome;Goals;H element;H2 isotope;HLA-DR Associated Protein II;Histone H3;Human;Human Genetics;Human, General;Hydrogen;I2PP2A;IGAAD;Individual;Inhibitor of GZMA-Activated DNase;Kinetochores;Location;M Phase;M phase (cell cycle);Maintenance;Maintenances;Man (Taxonomy);Man, Modern;Metabolic Networks;Miscarriage;Mitosis;Mitosis Stage;Mitotic;Modeling;Molecular;Molecular Genetic;Molecular Genetic Abnormality;Molecular Genetics;Mutation;Neoplasm Staging;Nucleosomes;Oncogenes;Oncogenes, Recessive;Oncogenes-Tumor Suppressors;PHAPII;Pathway interactions;Patients;Phosphatase 2A Inhibitor I2PP2A;Polynucleosome;Process;Property;Property, LOINC Axis 2;Proteins;Racial Segregation;Reaction;Recruitment Activity;Research;Rest;Role;SET Translocation Inhibitor-2 of Protein Phosphatase-2A;Satellite DNA;Set protein;Specific qualifier value;Specified;Spectrometry;Spontaneous abortion;Structure;T-Stage;TAF-IBETA;Template Activating Factor I Beta;Testing;Title;To specify;Transforming Genes;Tumor Staging;Tumor Suppressing Genes;Tumor Suppressor Genes;Tumor stage;Variant;Variation;Work;base;cell biology;centromere autoantigens 17K;centromere protein 17K;centromere protein A;chromatin protein;daughter cell;eukaryotida;experiment;experimental research;experimental study;gene product;genome mutation;insight;oncosuppressor gene;pathway;reconstitute;reconstitution;recruit;research study;segregation;self assembly;social role;tumor",Centromere identity and function,82989.0,MGB,Molecular Genetics B Study Section,1.0,304776.0,,0,,,,0
632,4091408,10.7554/eLife.02137,"Instituto Gulbenkian de Ci�ncia, Oeiras, Portugal.","Bodor, Dani L; Mata, Jo�o F; Sergeev, Mikhail; David, Ana Filipa; Salimian, Kevan J; Panchenko, Tanya; Cleveland, Don W; Black, Ben E; Shah, Jagesh V; Jansen, Lars Et",England,2050-084X,,eLife,Elife,25027692,2014 Jul 15,The quantitative architecture of centromeric chromatin.,2014.0,R01GM082989,7631167.0,R01,GM,5.0,N,06/11/2009,07/01/2009,06/30/2010,R01GM082989,SCHOOLS OF MEDICINE,PA-07-070,5R01GM082989-02,0.0,NIGMS:304705\,2009.0,NATIONAL INSTITUTE OF GENERAL MEDICAL SCIENCES,Genetics;,PHILADELPHIA,UNITED STATES,BIOCHEMISTRY,US,UNIVERSITY OF PENNSYLVANIA,PA,0,"BLACK, BEN E.;","CARTER, ANTHONY D.",07/01/2008,06/30/2013,Address;Affinity;Aneuploidy;base;Biochemical;Biochemical Pathway;Biophysics;Cell division;Cells;Cellular biology;Centromere;centromere protein A;Chromatin;Chromatin Modeling;chromatin protein;Chromosome Segregation;Chromosomes;Cis-Acting Sequence;Complex;Congenital Abnormality;Data;daughter cell;Defect;Deuterium;Diagnostic Neoplasm Staging;DNA;DNA Sequence;Elements;Epigenetic Process;Eukaryota;Event;Foundations;Gametogenesis;Genes;Genetic;Genome;Goals;Histone H3;Human;Hydrogen;Individual;insight;Kinetochores;Location;Maintenance;Mitosis;Mitotic;Modeling;Molecular;Molecular Genetics;Mutation;Nucleosomes;offspring;Oncogenes;Pathway interactions;Patients;Polynucleosome;Process;Property;protein complex;Proteins;Reaction;reconstitution;Recruitment Activity;Research;research study;Rest;Role;Satellite DNA;segregation;self assembly;Set protein;Specific qualifier value;Spectrometry;Spontaneous abortion;Structure;Testing;To specify;tumor;Tumor stage;Tumor Suppressor Genes;Variant;Work,Centromere identity and function,82989.0,MGB,Molecular Genetics B Study Section,2.0,304705.0,,Research Projects,,,,0
633,4091408,10.7554/eLife.02137,"Instituto Gulbenkian de Ci�ncia, Oeiras, Portugal.","Bodor, Dani L; Mata, Jo�o F; Sergeev, Mikhail; David, Ana Filipa; Salimian, Kevan J; Panchenko, Tanya; Cleveland, Don W; Black, Ben E; Shah, Jagesh V; Jansen, Lars Et",England,2050-084X,,eLife,Elife,25027692,2014 Jul 15,The quantitative architecture of centromeric chromatin.,2014.0,R01GM082989,7869309.0,R01,GM,5.0,N,5/28/2010,7/1/2010,6/30/2011,R01GM082989,SCHOOLS OF MEDICINE,PA-07-070,5R01GM082989-03,0.0,NIGMS:301587\,2010.0,NATIONAL INSTITUTE OF GENERAL MEDICAL SCIENCES,Genetics,PHILADELPHIA,UNITED STATES,BIOCHEMISTRY,US,UNIVERSITY OF PENNSYLVANIA,PA,0,"BLACK, BEN E.;","CARTER, ANTHONY D.",7/1/2008,6/30/2013,Address;Affinity;Aneuploidy;base;Biochemical;Biochemical Pathway;Biophysics;Cell division;Cells;Cellular biology;Centromere;centromere protein A;Chromatin;Chromatin Modeling;chromatin protein;Chromosome Segregation;Chromosomes;Cis-Acting Sequence;Complex;Congenital Abnormality;Data;daughter cell;Defect;Deuterium;Diagnostic Neoplasm Staging;DNA;DNA Sequence;Elements;Epigenetic Process;Eukaryota;Event;Foundations;Gametogenesis;Genes;Genetic;Genome;Goals;Histone H3;Human;Hydrogen;Individual;insight;Kinetochores;Location;Maintenance;Mitosis;Mitotic;Modeling;Molecular;Molecular Genetics;Mutation;Nucleosomes;offspring;Oncogenes;Pathway interactions;Patients;Polynucleosome;Process;Property;protein complex;Proteins;Reaction;reconstitution;Recruitment Activity;Research;research study;Rest;Role;Satellite DNA;segregation;self assembly;Set protein;Specific qualifier value;Spectrometry;Spontaneous abortion;Structure;Testing;To specify;tumor;Tumor stage;Tumor Suppressor Genes;Variant;Work,Centromere identity and function,82989.0,MGB,Molecular Genetics B Study Section,3.0,301587.0,,Research Projects,,,,0
634,4091408,10.7554/eLife.02137,"Instituto Gulbenkian de Ci�ncia, Oeiras, Portugal.","Bodor, Dani L; Mata, Jo�o F; Sergeev, Mikhail; David, Ana Filipa; Salimian, Kevan J; Panchenko, Tanya; Cleveland, Don W; Black, Ben E; Shah, Jagesh V; Jansen, Lars Et",England,2050-084X,,eLife,Elife,25027692,2014 Jul 15,The quantitative architecture of centromeric chromatin.,2014.0,R01GM082989,8079561.0,R01,GM,5.0,N,07/01/2011,07/01/2011,06/30/2012,R01GM082989,SCHOOLS OF MEDICINE,PA-07-070,5R01GM082989-04,0.0,NIGMS:298497\,2011.0,NATIONAL INSTITUTE OF GENERAL MEDICAL SCIENCES,Genetics,PHILADELPHIA,UNITED STATES,BIOCHEMISTRY,US,UNIVERSITY OF PENNSYLVANIA,PA,0,"BLACK, BEN E.;","CARTER, ANTHONY D.",07/01/2008,06/30/2013,Address;Affinity;Aneuploidy;base;Biochemical;Biochemical Pathway;Biophysics;Cell division;Cells;Cellular biology;Centromere;centromere protein A;Chromatin;Chromatin Modeling;chromatin protein;Chromosome Segregation;Chromosomes;Cis-Acting Sequence;Complex;Congenital Abnormality;Data;daughter cell;Defect;Deuterium;Diagnostic Neoplasm Staging;DNA;DNA Sequence;Elements;Epigenetic Process;Eukaryota;Event;Foundations;Gametogenesis;Genes;Genetic;Genome;Goals;Histone H3;Human;Hydrogen;Individual;insight;Kinetochores;Location;Maintenance;Mass Spectrum Analysis;Mitosis;Mitotic;Modeling;Molecular;Molecular Genetics;Mutation;Nucleosomes;offspring;Oncogenes;Pathway interactions;Patients;Polynucleosome;Process;Property;protein complex;Proteins;Reaction;reconstitution;Recruitment Activity;Research;research study;Rest;Role;Satellite DNA;segregation;self assembly;Set protein;Specific qualifier value;Spontaneous abortion;Structure;Testing;To specify;tumor;Tumor stage;Tumor Suppressor Genes;Variant;Work,Centromere identity and function,82989.0,MGB,Molecular Genetics B Study Section,4.0,298497.0,,Research Projects,,,,0
635,4091408,10.7554/eLife.02137,"Instituto Gulbenkian de Ci�ncia, Oeiras, Portugal.","Bodor, Dani L; Mata, Jo�o F; Sergeev, Mikhail; David, Ana Filipa; Salimian, Kevan J; Panchenko, Tanya; Cleveland, Don W; Black, Ben E; Shah, Jagesh V; Jansen, Lars Et",England,2050-084X,,eLife,Elife,25027692,2014 Jul 15,The quantitative architecture of centromeric chromatin.,2014.0,R01GM082989,8294680.0,R01,GM,5.0,N,6/22/2012,7/1/2012,6/30/2013,R01GM082989,SCHOOLS OF MEDICINE,PA-07-070,5R01GM082989-05,0.0,NIGMS:298422\,2012.0,NATIONAL INSTITUTE OF GENERAL MEDICAL SCIENCES,Genetics; ,PHILADELPHIA,UNITED STATES,BIOCHEMISTRY,US,UNIVERSITY OF PENNSYLVANIA,PA,0,"BLACK, BEN E.;","CARTER, ANTHONY D.",7/1/2008,6/30/2013,Address; Affinity; Aneuploidy; base; Biochemical; Biochemical Pathway; Biophysics; Cell division; Cells; Cellular biology; Centromere; centromere protein A; Chromatin; Chromatin Modeling; chromatin protein; Chromosome Segregation; Chromosomes; Cis-Acting Sequence; Complex; Congenital Abnormality; Data; daughter cell; Defect; Deuterium; Diagnostic Neoplasm Staging; DNA; DNA Sequence; Elements; Epigenetic Process; Eukaryota; Event; Foundations; Gametogenesis; Genes; Genetic; Genome; Goals; Histone H3; Human; Hydrogen; Individual; insight; Kinetochores; Location; Maintenance; Mass Spectrum Analysis; Mitosis; Mitotic; Modeling; Molecular; Molecular Genetics; Mutation; Nucleosomes; offspring; Oncogenes; Pathway interactions; Patients; Polynucleosome; Process; Property; protein complex; Proteins; Reaction; reconstitution; Recruitment Activity; Research; research study; Rest; Role; Satellite DNA; segregation; self assembly; Set protein; Specific qualifier value; Spontaneous abortion; Structure; Testing; To specify; tumor; Tumor stage; Tumor Suppressor Genes; Variant; Work; ,Centromere identity and function,82989.0,MGB,Molecular Genetics B Study Section ,5.0,298422.0,,Non-SBIR/STTR RPGs,191120.0,107302.0,,0
636,4091408,10.7554/eLife.02137,"Instituto Gulbenkian de Ci�ncia, Oeiras, Portugal.","Bodor, Dani L; Mata, Jo�o F; Sergeev, Mikhail; David, Ana Filipa; Salimian, Kevan J; Panchenko, Tanya; Cleveland, Don W; Black, Ben E; Shah, Jagesh V; Jansen, Lars Et",England,2050-084X,,eLife,Elife,25027692,2014 Jul 15,The quantitative architecture of centromeric chromatin.,2014.0,R01GM082989,8576976.0,R01,GM,2.0,N,7/17/2013,7/16/2013,6/30/2014,R01GM082989,SCHOOLS OF MEDICINE,PA-11-260,2R01GM082989-06,0.0,NIGMS:315985\,2013.0,NATIONAL INSTITUTE OF GENERAL MEDICAL SCIENCES,Genetics; Human Genome; ,PHILADELPHIA,UNITED STATES,BIOCHEMISTRY,US,UNIVERSITY OF PENNSYLVANIA,PA,"PUBLIC HEALTH RELEVANCE: Chromosomal inheritance must be flawless every time the cell divides or else unequal chromosome partitioning in the daughter cells, along with the imbalanced dosage of the genes that they carry, will lead to major medical problems such as spontaneous abortion of embryos and fetuses, birth defects in newborns, and tumor formation and progression in adults. Genome partitioning is controlled by proteins, rather than by a particular DNA sequence on the chromosome. The work proposed here promises to advance our knowledge of how this critical process is performed without error in healthy cells and which molecules may be to blame when catastrophic loss or gain of a chromosome occurs in disease.","BLACK, BEN E.;","CARTER, ANTHONY D.",7/1/2008,6/30/2017,Address; Adult; Aneuploidy; Area; base; Binding; Biochemical; Biological; CDC2 Protein Kinase; Cell Cycle; Cell division; Cell Line; Cells; Centromere; centromere protein A; ChIP-seq; Chromatin; Chromatin Modeling; Chromosome Segregation; Chromosomes; Complex; Congenital Abnormality; Coupled; Cyclin-Dependent Kinase 4; daughter cell; Defect; Deposition; Disease; DNA; DNA Sequence; Down Syndrome; embryo/fetus; Ensure; Epigenetic Process; Eukaryota; Fluorescence; Funding; Gene Dosage; Generations; Genetic; Genome; Genomics; Germ Cells; Histone H3; Histone H4; Histones; Human; Individual; insight; Investigation; Knowledge; Lead; Left; Length; Life; Location; Malignant Neoplasms; Measures; Medical; Microtubules; Mitotic; Mitotic spindle; Modeling; Molecular; Molecular Chaperones; Molecular Genetics; Monitor; Nature; Newborn Infant; Nucleosomes; particle; Pathway interactions; Patients; Phosphorylation Site; Population; Positioning Attribute; premature; prevent; Process; programs; Property; Proteins; Proteomics; public health relevance; reconstitution; research study; Role; Satellite DNA; single molecule; Specific qualifier value; Spontaneous abortion; Structure; Testing; Time; tumor; Variant; Work; ,Centromere Identity and Function,82989.0,MGB,Molecular Genetics B Study Section ,6.0,315985.0,,Non-SBIR/STTR RPGs,200000.0,115985.0,,0
